"","ID","Local_ID","Language_ID","Parameter_ID","Value","Form","Segments","Comment","Source","Cognacy","Loan","Graphemes","Profile"
"1","Kuung-1_one-1",NA,"Kuung","1_one","matina, murina; uŋal, yuŋkul; waŋkara","matina",NA,NA,"Bowern2012",NA,NA,NA,NA
"2","Kuung-1_one-1",NA,"Kuung","1_one","matina, murina; uŋal, yuŋkul; waŋkara","murina",NA,NA,"Bowern2012",NA,NA,NA,NA
"3","Kuung-1_one-1",NA,"Kuung","1_one","matina, murina; uŋal, yuŋkul; waŋkara","uŋal",NA,NA,"Bowern2012",NA,NA,NA,NA
"4","Kuung-1_one-1",NA,"Kuung","1_one","matina, murina; uŋal, yuŋkul; waŋkara","yuŋkul",NA,NA,"Bowern2012",NA,NA,NA,NA
"5","Kuung-1_one-1",NA,"Kuung","1_one","matina, murina; uŋal, yuŋkul; waŋkara","waŋkara",NA,NA,"Bowern2012",NA,NA,NA,NA
"6","Kuung-2_two-1",NA,"Kuung","2_two","barcoola, boolara, bulardu, pulari, pularri, pula, pularru, pularu","barcoola",NA,NA,"Bowern2012",NA,NA,NA,NA
"7","Kuung-2_two-1",NA,"Kuung","2_two","barcoola, boolara, bulardu, pulari, pularri, pula, pularru, pularu","boolara",NA,NA,"Bowern2012",NA,NA,NA,NA
"8","Kuung-2_two-1",NA,"Kuung","2_two","barcoola, boolara, bulardu, pulari, pularri, pula, pularru, pularu","bulardu",NA,NA,"Bowern2012",NA,NA,NA,NA
"9","Kuung-2_two-1",NA,"Kuung","2_two","barcoola, boolara, bulardu, pulari, pularri, pula, pularru, pularu","pulari",NA,NA,"Bowern2012",NA,NA,NA,NA
"10","Kuung-2_two-1",NA,"Kuung","2_two","barcoola, boolara, bulardu, pulari, pularri, pula, pularru, pularu","pularri",NA,NA,"Bowern2012",NA,NA,NA,NA
"11","Kuung-2_two-1",NA,"Kuung","2_two","barcoola, boolara, bulardu, pulari, pularri, pula, pularru, pularu","pula",NA,NA,"Bowern2012",NA,NA,NA,NA
"12","Kuung-2_two-1",NA,"Kuung","2_two","barcoola, boolara, bulardu, pulari, pularri, pula, pularru, pularu","pularru",NA,NA,"Bowern2012",NA,NA,NA,NA
"13","Kuung-2_two-1",NA,"Kuung","2_two","barcoola, boolara, bulardu, pulari, pularri, pula, pularru, pularu","pularu",NA,NA,"Bowern2012",NA,NA,NA,NA
"14","Kuung-3_three-1",NA,"Kuung","3_three","tirri; barcoola matina, barcoola murina; bularaŋka:ny; kurrparu, kurruparru","tirri",NA,NA,"Bowern2012",NA,NA,NA,NA
"15","Kuung-3_three-1",NA,"Kuung","3_three","tirri; barcoola matina, barcoola murina; bularaŋka:ny; kurrparu, kurruparru","barcoola matina",NA,NA,"Bowern2012",NA,NA,NA,NA
"16","Kuung-3_three-1",NA,"Kuung","3_three","tirri; barcoola matina, barcoola murina; bularaŋka:ny; kurrparu, kurruparru","barcoola murina",NA,NA,"Bowern2012",NA,NA,NA,NA
"17","Kuung-3_three-1",NA,"Kuung","3_three","tirri; barcoola matina, barcoola murina; bularaŋka:ny; kurrparu, kurruparru","bularaŋka:ny",NA,NA,"Bowern2012",NA,NA,NA,NA
"18","Kuung-3_three-1",NA,"Kuung","3_three","tirri; barcoola matina, barcoola murina; bularaŋka:ny; kurrparu, kurruparru","kurrparu",NA,NA,"Bowern2012",NA,NA,NA,NA
"19","Kuung-3_three-1",NA,"Kuung","3_three","tirri; barcoola matina, barcoola murina; bularaŋka:ny; kurrparu, kurruparru","kurruparru",NA,NA,"Bowern2012",NA,NA,NA,NA
"20","Kuung-4_four-1",NA,"Kuung","4_four","barcoola barcoola","barcoola barcoola",NA,NA,"Bowern2012",NA,NA,NA,NA
